"Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"1 year later. His dog still pulls and doesn't know heel🙄","bruce peterson","https://yt3.ggpht.com/ytc/AAUvwnjasJYmtb0f5NnSRcIWWpbT85KBsCqrOTDmoWKOTA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCI1G1I9Nw0ljYrk3y2hvY3g","UCI1G1I9Nw0ljYrk3y2hvY3g","0","1","2021-02-20T15:53:29Z","2021-02-20T15:53:29Z","UgyBkIfz9SidA2BH11p4AaABAg",NA,"kTxL82Dp-XM"
"Thanks for the many vdos on dog training zak.U r actually the trainer of my dog","Vivek Deb","https://yt3.ggpht.com/ytc/AAUvwniCirXRYKkFTcuggKnEJMrpAwkF_e4mInbAY1lSxw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYSzPqp67k-rG1i6H045Bfw","UCYSzPqp67k-rG1i6H045Bfw","0","0","2021-02-20T10:13:08Z","2021-02-20T10:13:08Z","UgxIU35_0h8XyGmkUp14AaABAg",NA,"kTxL82Dp-XM"
"A good dog train wouldn’t name their dog inertia. Lol","Shellie H","https://yt3.ggpht.com/ytc/AAUvwnghXFsRWMnXvgVSUVf5SuyaIR7xNWvnEOjShRzp8A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4I8LX8qV6nyI_hWuNk84iQ","UC4I8LX8qV6nyI_hWuNk84iQ","1","0","2021-02-20T01:45:41Z","2021-02-20T01:45:41Z","UgwcIwbF_JAksHWOgNV4AaABAg",NA,"kTxL82Dp-XM"
"what sort of treats are you giving them as a reward?","jayfrayy","https://yt3.ggpht.com/ytc/AAUvwnitEkHWn1lrIoonVQGh5Nj_0fDS-XDkWbqWvJHgcg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_ap7L7GvVxPLljs3gIU7KQ","UC_ap7L7GvVxPLljs3gIU7KQ","1","0","2021-02-19T19:00:12Z","2021-02-19T19:00:12Z","UgzQscZ6vtE4X8Jy-p94AaABAg",NA,"kTxL82Dp-XM"
"I gust got a dog and he’s 8 weeks","Armor Man","https://yt3.ggpht.com/ytc/AAUvwniNLwvwDlL6l3qAZ1Xk4k9BQlLwTJ8gReUxm-v_=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChXHx8IlqcIMidlNP_R5zuw","UChXHx8IlqcIMidlNP_R5zuw","0","0","2021-02-19T15:16:34Z","2021-02-19T15:16:34Z","Ugzp0kVya7ppDCVxoMx4AaABAg",NA,"kTxL82Dp-XM"
"how do you get your dog to walk nice in a store? i want to take my dog mlre places but his leash training isnt the best and sometimes he wants to bark at people or wants to pee in a store","Elena Wike","https://yt3.ggpht.com/ytc/AAUvwnhOWmhrY2K9uQFUtqHhSlD84oJ6YAJ_rFwONCvWL60=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCh9wdKjHT26SDj1kWz068Cw","UCh9wdKjHT26SDj1kWz068Cw","2","0","2021-02-17T19:12:05Z","2021-02-17T19:12:05Z","UgzoGKqYqYT35ATmXnx4AaABAg",NA,"kTxL82Dp-XM"
"treats, treats, treat w/ minimal training.","HJ MCG","https://yt3.ggpht.com/ytc/AAUvwni57xkGYYSo-rdD-_mVYNCwK72hKiao1edNzw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UClItOM_rUqQHW3_BdzEw4gg","UClItOM_rUqQHW3_BdzEw4gg","0","1","2021-02-17T04:47:39Z","2021-02-17T04:47:39Z","Ugy94lmhUp3JySocqAB4AaABAg",NA,"kTxL82Dp-XM"
"What type of harness do you have on Inertia? My dogs are 20 steps behind Inertia (just got them 3 weeks ago), but they pull even using the Slip Rope Leads. We stop every time they pull (walking them separately) and wait till the come back to us releasing the tension themselves, then we reward with a treat. We've tried to use the Freedom harness and the Easy Walk harness and they pull uncontrollably - like they don't feel any resistance so they just want to pull. Advise on harnesses would be helpful. My dogs are 1) pit bull and 2) pit bull/basset hound mix (nose to the ground all of the time).","Kendra McDowell","https://yt3.ggpht.com/ytc/AAUvwnj9hImmaCU2vQy3S3kSBbJ0RHk4eYmeYuS9qFTqow=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAOXk19Ibc0mRqSCmhqcJZA","UCAOXk19Ibc0mRqSCmhqcJZA","1","0","2021-02-16T16:09:36Z","2021-02-16T16:09:36Z","UgxaH1ZAEWQoFD__4MN4AaABAg",NA,"kTxL82Dp-XM"
"Hello I have two doggies and just moved to an apartment. When I walk them they are excited and pull me all over the place. One even whines because he’s so excited. I have two of them so it is hard to get them both to listen. If I take one and leave the other behind the one left behind cries and is mad that I left them. What do you recommend? Also do you have any tips for dogs who like to bark at noises coming from the outside?","Chelsey Ghilardi","https://yt3.ggpht.com/ytc/AAUvwnhKIsxZ6fZKe18S5VLqOmr3KvoEjqROqXG6_dWk7g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkdZE1vbq7qrP-jPolr-zww","UCkdZE1vbq7qrP-jPolr-zww","1","0","2021-02-15T03:01:43Z","2021-02-15T03:01:43Z","UgzNJrQW--E-hsl0duV4AaABAg",NA,"kTxL82Dp-XM"
"Superdog, and SuperTrainer! And a Super Training video! THANKS so much for this real on the go training examples in a live action series. I saw so many mini lessons I need to work with teaching my rambunctious Border Collie! Thank you again!","ROBERT Rhodes, SR","https://yt3.ggpht.com/ytc/AAUvwniiSDK85eY6vZatsqANdbLR2Z28gWRujq_HZw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-4z4wm7hjNrXtXcIHpuTvA","UC-4z4wm7hjNrXtXcIHpuTvA","0","0","2021-02-13T08:23:40Z","2021-02-13T08:23:40Z","UgyYIaGr8HRyJ0abSEp4AaABAg",NA,"kTxL82Dp-XM"
"Hi Zak!! My dog Cali struggles with leash walking. it’s hard to positively reinforce when she does not pull, since she on walks she is not interested in treats! (Typically LOVES treats) I’m not sure how to go about this","Samantha Vuktilaj","https://yt3.ggpht.com/ytc/AAUvwnh-4QhkQ9owNYpTx99r3bnJIu6T1I9_9UPzMTwcjg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbKMn-B0jXdz5GOGgZmnYig","UCbKMn-B0jXdz5GOGgZmnYig","1","0","2021-02-13T05:54:54Z","2021-02-13T05:54:54Z","Ugxz7NAKphS-MG03QhJ4AaABAg",NA,"kTxL82Dp-XM"
"Thankyou","Stephanie Hunter","https://yt3.ggpht.com/ytc/AAUvwnj0j1jc2iG26yMs4wzfYAzbBgqZFQqZHMHiNFdkeA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCDwDuTHO-Sw4QiwIl9TyIeg","UCDwDuTHO-Sw4QiwIl9TyIeg","0","1","2021-02-11T08:40:32Z","2021-02-11T08:40:32Z","UgxUR6bOyxcvDZizWLN4AaABAg",NA,"kTxL82Dp-XM"
"why don't you show you training a puppy that has NEVER been on a leash before. This dog is already partly trained. They don't start like this....","Brian Peck","https://yt3.ggpht.com/ytc/AAUvwnjItNnLQrkuQR7anqD3QX-DhSJtxiELmHU1sw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCb8Rid1HA05V0KV7DDmZNRw","UCb8Rid1HA05V0KV7DDmZNRw","0","0","2021-02-09T22:38:31Z","2021-02-09T22:38:31Z","UgxO05nsfuWxRUBcNwF4AaABAg",NA,"kTxL82Dp-XM"
"Thank you Patrick Mahomes we know you're busy but this video was really helpful","Angel Ramos","https://yt3.ggpht.com/ytc/AAUvwngZCe0CnhMhVPzS5plRhvEK2iaCvpvj64_2hg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCII5-zdsbh_ApHthxxR7rew","UCII5-zdsbh_ApHthxxR7rew","0","0","2021-02-09T08:11:26Z","2021-02-09T08:11:26Z","UgxYP4xcp4pQhHrVyNZ4AaABAg",NA,"kTxL82Dp-XM"
"Wtf is lore and wtf is libe","BelieveThePanda","https://yt3.ggpht.com/ytc/AAUvwnhD5OY23y1J4z0rkidk48uEbTA92sC6yolF40IpLQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCBjKhkWvnqDe78ABijDYgpw","UCBjKhkWvnqDe78ABijDYgpw","0","0","2021-02-08T18:34:35Z","2021-02-08T18:34:35Z","UgwjQsseFUDvIm8-2OF4AaABAg",NA,"kTxL82Dp-XM"
"Watching Zak train with our 12 week old Yorkie and she keeps sitting and watching intently.  So fun!","H Chan","https://yt3.ggpht.com/ytc/AAUvwnhB5VeFSguwCff_4j8uWckeul-dI37L30XorA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCGtQCfRFK1lDkejGL5TM9TQ","UCGtQCfRFK1lDkejGL5TM9TQ","0","0","2021-02-07T05:07:07Z","2021-02-07T05:07:07Z","UgxKmKVWfsZcsPwpWYF4AaABAg",NA,"kTxL82Dp-XM"
"Love your videos- patience is key!!!! People need to consider that dogs are dogs, they don't automatically know what we want from them. Appropriate behavior to dogs is much different than human appropriate behavior","Jade Ferra","https://yt3.ggpht.com/ytc/AAUvwnh7aK7zto894wEpJIOesxKSXuroUsCGtI2Ul_2ODA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCtMwgv-wXR2K-9P-NYnOWEQ","UCtMwgv-wXR2K-9P-NYnOWEQ","0","1","2021-02-06T19:19:05Z","2021-02-06T19:19:05Z","Ugz2oKXVBdBtZ7j8hXB4AaABAg",NA,"kTxL82Dp-XM"
"My dog doesn't walk properly because of covid. He is scared. Always sitting in road. I don't what to do. Sooo sad","ahmed honey","https://yt3.ggpht.com/ytc/AAUvwniW2hPE3cgn6HPCtITqgAb1KG5DLeoeLQuFRw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_PrqHbWNtfQm5JOIFSTqEg","UC_PrqHbWNtfQm5JOIFSTqEg","0","0","2021-02-05T17:25:50Z","2021-02-05T17:25:50Z","UgwXWWoUWYVGZdRCf994AaABAg",NA,"kTxL82Dp-XM"
"I'm happy I found this today and it immediately gave me energy to get outside and walk. Although I don't avoid walks by any means (my dog goes 3-4x a day) they're not always the most pleasant. My pup is just over a year and tends to pull. He ignores people but needs to greet every single dog. We had 2 yappy dogs following us today and instead of walking away, we stopped and I kept my dogs attention. Thanks for this video :)","Emily Surowka","https://yt3.ggpht.com/ytc/AAUvwnipb533zjVqaBQ-bAGKW9g5B3tQAXhU3v278k-9rQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqq0GiAlPqtvF5gDW5Uqbbw","UCqq0GiAlPqtvF5gDW5Uqbbw","0","0","2021-02-05T13:56:48Z","2021-02-05T13:56:48Z","Ugx_Y15AYCeRfC2E4M54AaABAg",NA,"kTxL82Dp-XM"
"I love your trippy dog portraits in your studio 🤙","Good Boye","https://yt3.ggpht.com/ytc/AAUvwngV4ySM2N6-ue9UHF0i_jjItnzssiJKBKD8pwGLdg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcAPXI4HX2GwfKxTQbfEIvA","UCcAPXI4HX2GwfKxTQbfEIvA","0","0","2021-02-05T06:23:44Z","2021-02-05T06:23:44Z","UgwujtODURxQFHox7Tl4AaABAg",NA,"kTxL82Dp-XM"
"I'm going to have to use this on my Pitt/Husky mix. I'm basically new to dog ownership, so I'm going to need all the help I can get.","CoolTrainer: VaultBoy-39","https://yt3.ggpht.com/ytc/AAUvwnhBOO0krYbPlJAKEWMXQCTXTB-72f1MZVkg5W-0=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjTlOurM_-mMJb9qCj2uvAg","UCjTlOurM_-mMJb9qCj2uvAg","0","0","2021-02-04T22:54:14Z","2021-02-04T22:54:14Z","UgyKRE9spnY5YAwedTx4AaABAg",NA,"kTxL82Dp-XM"
"Awesome video and dope kicks.....","G Talk Garden Podcast","https://yt3.ggpht.com/ytc/AAUvwniLfs1V2tqaMzkofTK3XbnS6ns9JZP4nXuVpYE=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCSvsh9xkrVNm5RXq0qzZANA","UCSvsh9xkrVNm5RXq0qzZANA","0","0","2021-02-03T22:46:33Z","2021-02-03T22:46:33Z","UgySGam61reNX6ibXU54AaABAg",NA,"kTxL82Dp-XM"
"Our Aussie was HORRIBLE on a leash. We dreaded walks, we tried books etc, and nothing. I watched this video and we did this 2 times a day for 2 days, and Moose is perfect!!","Michael Holden","https://yt3.ggpht.com/ytc/AAUvwniPZRJOSBWu0TPNnOj7JtweTltGqOIdfGateS6aLw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4FG4sXFRJF20Mk0U7V-DTw","UC4FG4sXFRJF20Mk0U7V-DTw","0","1","2021-02-03T20:36:43Z","2021-02-03T20:36:43Z","UgwLAOUNKxVE3UUPSE54AaABAg",NA,"kTxL82Dp-XM"
"Great educational training video, thank you! Very informative.","Ryan","https://yt3.ggpht.com/ytc/AAUvwnjwQIIOw25ZB8jTVSVleyvuWwxHCcaQG3AMwwjMrw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCs0hLggV9dRB2p5xm7bMVCQ","UCs0hLggV9dRB2p5xm7bMVCQ","0","0","2021-02-03T18:40:51Z","2021-02-03T18:40:51Z","UgyocGN4yB3h0WvJmGV4AaABAg",NA,"kTxL82Dp-XM"
"What type of treats are you using? They seem to be really effective☺️","Marquesha Lee","https://yt3.ggpht.com/ytc/AAUvwnieXtUiZnVnFe0NrhIUpcXy1y--2kJgLZnQw0RRdw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCH1PidYd61G6Y1Cp_CP4SBQ","UCH1PidYd61G6Y1Cp_CP4SBQ","1","0","2021-01-30T21:19:13Z","2021-01-30T21:19:13Z","Ugz6Fr-KUwmJZQB2LsJ4AaABAg",NA,"kTxL82Dp-XM"
"My puppy doesn’t like treats during play and training so what’s another way to get him to focus please?","JayJayChiang","https://yt3.ggpht.com/ytc/AAUvwniGRSbPJ_J1ix9D7GguLdkLkGCqFmbFKsjsrw42=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiGwTvWBstwB-jwYFYP7tiQ","UCiGwTvWBstwB-jwYFYP7tiQ","2","3","2021-01-29T06:46:56Z","2021-01-29T06:46:56Z","UgxH0cUL9flGcKgHSbl4AaABAg",NA,"kTxL82Dp-XM"
"2hat is the other dog in your video. ( Type/ breed","Michele Lawson","https://yt3.ggpht.com/ytc/AAUvwniz_S4u8qeQn20fWqsHs7lpLu1qepVIbXWisw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQRIu5evEZ8mZsp2oa50fEQ","UCQRIu5evEZ8mZsp2oa50fEQ","0","0","2021-01-29T01:13:15Z","2021-01-29T01:13:15Z","UgyFAB0kayUAnNkTDU54AaABAg",NA,"kTxL82Dp-XM"
"Zak, I'm really enjoying your videos.  They're so helpful in teaching me how to think more like a dog.  We have a 5 month old Cavalier King Charles named August who's doing fantastic on his leash and other training thanks to all your tips and reminders.  PS.  I also enjoy seeing all your athletic shoes.   I haven't counted how many because I'm trying to pay attention LOL","L Steward","https://yt3.ggpht.com/ytc/AAUvwnh2BNaBOZWTEQPcUCGEdfn3CIj5mhp-ITd30g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNTurgpbsS5C3us7y55Oh_A","UCNTurgpbsS5C3us7y55Oh_A","0","0","2021-01-26T21:08:41Z","2021-01-26T21:08:41Z","UgxKL12aRfk-pxLJ9r14AaABAg",NA,"kTxL82Dp-XM"
"Just as expected. Some useful advice sprinkled in the middle of a giant informercial","Dean W","https://yt3.ggpht.com/ytc/AAUvwni-aEG3b7vvckX6InuD0ZWUhJxatXGQfshs1jPXgw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzQREiNMbO8A1ilDdlEaEOQ","UCzQREiNMbO8A1ilDdlEaEOQ","0","0","2021-01-26T20:29:03Z","2021-01-26T20:29:03Z","UgxE3ky9Cn0_FgyuZ_x4AaABAg",NA,"kTxL82Dp-XM"
"Hi there, I have an 11-week sprocker spaniel and I'm trying to teach him to use the doggy flap door but he is too scared of it? What would you suggest?? 

Love the vids, been my guild so far!","Gary Kelly","https://yt3.ggpht.com/ytc/AAUvwnhCwS-x8rTI0KvLknb2UZQoXY1dJjjMf80uoKItGw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiHirLLeaPnIIA7ELXcqA5Q","UCiHirLLeaPnIIA7ELXcqA5Q","0","0","2021-01-26T19:38:59Z","2021-01-26T19:38:59Z","Ugzo5wWKPpctrb7vVm54AaABAg",NA,"kTxL82Dp-XM"
"I tried using this method... works like a charm !!","Angie Angie","https://yt3.ggpht.com/ytc/AAUvwnjrAoE7xzxtogmiCEjIEUvPGFNxEnqtxLxc8w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_PBRaCJiXffE3n5nEEs7Yw","UC_PBRaCJiXffE3n5nEEs7Yw","0","0","2021-01-26T04:41:13Z","2021-01-26T04:41:13Z","UgxoqonRqU7xNY-5Vft4AaABAg",NA,"kTxL82Dp-XM"
"One good tip i got from the trainer we used is if they pull walk around them. Do a uturn in front of the dogs face and walk opposite direction. Important to cross in front of the dogs face. Its forces them to look at you and follow you.

Do the uturn in front of them and then make them sit. When they sit continue. This forces them to see you and follow and it teaches that you lead when you dont move till the sit. Treats when they are staying by your side and look up at you. And treats when they sit.","Praise LordCthulhu","https://yt3.ggpht.com/ytc/AAUvwng-kkNc1wfr-zkUixOlP2-wLQscvnS92kuoWvMKBg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5M-qUjd3jYKq55eUdVWoDw","UC5M-qUjd3jYKq55eUdVWoDw","0","0","2021-01-25T08:33:47Z","2021-01-25T08:33:47Z","UgxIVeA_97VVXvRWONF4AaABAg",NA,"kTxL82Dp-XM"
"I've seen 4 different trainers using this same technique but I've also noticed that NONE of the dogs being trained are exuberant puppies!  Seems they calm down much better after a year or so.","Carole Warner","https://yt3.ggpht.com/ytc/AAUvwnj4DMYpesqydbj_XmCR0bBd1tsE2ifZmY1mGT9Kqg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChBPRDypITIhHth4PKiJpYQ","UChBPRDypITIhHth4PKiJpYQ","0","0","2021-01-22T23:00:43Z","2021-01-22T23:00:43Z","UgwTTpWlto-zaKf0anp4AaABAg",NA,"kTxL82Dp-XM"
"Hey Zak. What are the training treats you always are ripping off and giving inertia? I have just small training treats but I feel like they are still pretty big and I am giving her way too much. Thanks!","Blake Williams","https://yt3.ggpht.com/ytc/AAUvwnjvJ9Aq4mOgvtYzEUXv0HuZBb_3gAOpCGbPmA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCer3kH4K3QLuchKhCumcg3A","UCer3kH4K3QLuchKhCumcg3A","1","0","2021-01-22T17:36:36Z","2021-01-22T17:36:36Z","UgwXuonW2YV-ndoaNxV4AaABAg",NA,"kTxL82Dp-XM"
"I feel so sad for Indi at 3:30","Vivaan Modi","https://yt3.ggpht.com/ytc/AAUvwnhJL49rnd3Jkwt7ABqcadb9-ii9N9NED40hwA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4czN9EAGT3hcBGGdM8nOnw","UC4czN9EAGT3hcBGGdM8nOnw","0","0","2021-01-22T16:48:07Z","2021-01-22T16:48:28Z","UgxWetB1nqJPUfHKeqR4AaABAg",NA,"kTxL82Dp-XM"
"That older dog remind me so much of my grandma's border collie. I miss that doggo so much","fasolcia25","https://yt3.ggpht.com/ytc/AAUvwngqYMPgbgDBuqpvfsbnLSKJRHC4mJG3WP-0fw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UClImGQVeSPl8iYQJRMertdg","UClImGQVeSPl8iYQJRMertdg","0","0","2021-01-20T17:02:01Z","2021-01-20T17:02:01Z","Ugz2AwkJDe61vz8uKgJ4AaABAg",NA,"kTxL82Dp-XM"
"I'm a new dog owner and I have a 3mo old black lab who is a sweet boy, but he gets really riled up and he's a constant biter. When we go for walks he wants to out everything he isn't supposed to eat in his mouth which I have to then take it out of his mouth, which isn't always easy. During the walk he wants to always go chew on the trees or whatever and he will dig in and not pay attention to me. When were close to home he gets HYPER excited and tries to sprint, lunge, and then bite me. Jump up and bite my hands, bite at my feet, pull at my pants and just get aggressive. 

Have any of you experienced the same thing as I have? How do I try to fix this? When he's riled up he gets aggressive with his bites and I can't get him to calm down without putting him in his bed and leaving him alone for 10-15 minutes. Its very frustrating and I feel very lost sometimes. Any help is appreciated","Anthony S","https://yt3.ggpht.com/ytc/AAUvwnjvgfym7kTcuFmpv2M3i1f7RKUI8XtRGeH4ooPsQA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOtvLDet1RqAMKNGUj7XoEQ","UCOtvLDet1RqAMKNGUj7XoEQ","0","0","2021-01-19T16:33:23Z","2021-01-19T16:33:23Z","UgwEIST0zcRaYfLqaGF4AaABAg",NA,"kTxL82Dp-XM"
"Thank u it will be a good idea and a great help for my 5mos.old dog.💖","jennifer duron","https://yt3.ggpht.com/ytc/AAUvwng6ExESoI_gCrGRmlJjaoTyrXNLxLd1he56Lg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0ebwDN8J0S6_Un_Bbu11bQ","UC0ebwDN8J0S6_Un_Bbu11bQ","0","0","2021-01-19T04:59:38Z","2021-01-19T04:59:38Z","Ugy_21svO-7gIIX1xbF4AaABAg",NA,"kTxL82Dp-XM"
